Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arr_hour,Arr_min,Duration_hrs,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Stops
5911,12,4,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8372,12,6,9,0,19,15,10,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4995,18,3,7,10,8,35,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14323,9,5,10,0,19,15,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13014,9,6,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
13591,6,6,14,25,19,15,28,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
18799,3,3,5,25,18,50,37,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
3943,27,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1965,21,5,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4995,27,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14641,24,3,16,50,18,30,25,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4460,12,4,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10191,18,5,13,0,19,15,6,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13843,9,3,2,15,19,45,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6349,1,5,21,50,3,35,5,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4409,1,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17024,6,3,18,15,19,45,25,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13727,18,5,7,5,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8855,15,3,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12524,24,6,8,45,19,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13555,18,3,11,40,20,20,8,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10844,6,6,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13587,9,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3543,12,6,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4842,18,3,7,5,9,20,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3943,24,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10577,9,6,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6979,15,5,10,35,21,0,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11982,27,6,17,45,20,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5264,6,6,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8001,3,3,6,0,9,10,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10651,1,6,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
10844,24,5,16,30,19,50,27,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6601,27,3,9,45,22,20,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6587,21,3,19,0,19,15,24,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3173,21,3,13,10,14,30,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5228,9,5,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5769,21,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14714,6,6,8,0,19,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13014,3,6,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
3359,3,6,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6722,3,3,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4462,18,3,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6171,9,3,4,55,16,10,11,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12303,21,5,5,50,20,25,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7695,21,3,11,40,1,35,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5684,24,6,11,25,1,30,14,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8366,12,6,16,50,7,55,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19630,1,3,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13502,6,3,14,5,5,5,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14781,1,5,21,10,10,5,12,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6513,12,6,7,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9929,1,6,7,0,19,15,12,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
18275,6,6,17,50,1,30,7,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
4487,9,4,6,5,9,25,27,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2754,15,3,21,20,22,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2575,27,3,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8224,12,6,15,55,21,25,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8991,9,3,20,30,8,15,11,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5000,24,6,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8529,12,6,18,55,19,50,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14042,3,3,6,5,9,25,27,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4030,24,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10844,6,6,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4804,6,5,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7308,27,5,17,30,1,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4823,12,5,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10262,24,6,9,0,12,35,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12898,27,5,20,55,4,25,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12778,12,3,17,25,16,20,22,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
14871,3,3,4,45,13,20,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8708,21,3,13,20,19,15,29,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
10844,6,6,20,0,18,15,22,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4129,6,3,5,45,7,5,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4804,18,5,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7229,6,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7832,21,3,7,0,19,10,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3859,18,3,9,30,12,5,2,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9001,6,6,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4878,9,5,17,0,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2754,3,5,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4668,27,6,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5216,12,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10368,6,6,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
8146,9,3,6,40,21,20,14,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12242,27,3,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9134,15,3,8,0,15,15,7,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10939,6,6,13,15,9,25,20,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
11753,6,6,10,55,7,40,20,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
4174,24,4,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10844,21,5,20,0,19,50,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14714,3,6,16,0,19,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9899,12,6,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14871,3,3,9,10,21,0,11,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7295,6,3,13,20,15,35,2,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13465,6,6,18,45,19,15,24,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
3543,21,5,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7198,27,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10262,1,6,8,0,4,25,20,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4148,15,3,15,20,17,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8016,27,6,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10262,9,6,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3841,15,6,14,55,17,25,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11507,12,3,9,45,0,30,14,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14781,1,5,8,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16079,27,5,17,30,19,0,25,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12898,27,5,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
15353,6,3,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7303,24,3,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6197,24,3,15,5,20,45,5,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8996,9,6,9,10,13,15,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6528,21,3,14,20,22,20,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4239,9,4,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4148,12,3,20,25,23,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3971,24,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5192,6,5,7,35,23,30,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9483,9,4,13,25,12,35,23,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
18804,3,6,11,40,19,0,7,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
5201,18,6,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16079,27,5,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7229,15,6,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6795,27,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10953,9,5,9,35,10,55,25,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15965,24,6,15,5,1,30,10,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
9968,9,4,12,55,19,15,30,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
4804,6,6,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16079,27,5,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11507,12,6,21,25,12,35,15,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
11542,9,6,9,25,13,45,28,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7229,24,4,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4544,27,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6496,15,5,5,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4804,15,6,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13439,1,3,11,5,9,15,22,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6540,27,3,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4591,1,6,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4437,18,3,16,15,20,35,4,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6151,21,3,20,10,7,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7754,21,6,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10262,24,6,14,0,12,35,22,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8016,9,6,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4781,24,3,6,55,9,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4668,27,6,11,30,14,20,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14594,6,3,11,50,8,55,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14231,24,3,16,55,4,45,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8425,15,5,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9646,12,6,7,5,22,30,15,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7295,3,3,14,40,17,5,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5162,9,4,6,50,10,30,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6860,9,3,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6216,15,4,6,0,9,10,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5192,24,5,7,35,19,25,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4823,9,4,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3919,3,4,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2754,3,6,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9315,9,5,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11667,27,3,10,0,18,50,8,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6224,12,6,8,25,4,40,20,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13349,24,3,9,25,5,35,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
11087,18,3,16,55,9,0,16,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15603,6,3,13,0,1,35,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
15129,9,5,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
4823,9,4,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8452,1,5,7,10,22,40,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
12524,6,6,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3384,27,3,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10262,1,6,19,15,19,0,23,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1965,18,6,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4804,18,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16079,27,5,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13292,1,6,21,25,19,0,21,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
6751,9,5,7,55,13,25,5,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8669,15,5,7,0,19,15,12,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14871,3,3,17,30,1,35,8,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12898,21,5,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3919,6,6,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36983,1,3,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3597,3,6,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10741,9,3,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11432,6,6,16,50,5,35,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
11087,12,3,18,55,10,45,15,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13292,3,6,9,35,12,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
10493,15,6,5,15,7,40,26,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
7631,9,3,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13381,6,6,6,50,7,40,24,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
13731,6,6,20,0,4,40,8,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11911,21,5,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
4591,18,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14848,3,6,13,0,19,15,6,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8266,12,6,8,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12392,18,5,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
13044,12,6,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12898,21,5,7,5,4,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12242,21,3,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3943,18,5,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11105,24,3,20,20,22,10,25,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
14388,12,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13014,18,5,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
15411,6,3,10,20,18,50,8,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
16289,9,3,19,45,18,50,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6442,15,5,6,50,16,10,9,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10844,18,5,8,25,16,20,7,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5678,18,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6906,12,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3543,21,5,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
14714,6,6,9,0,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11793,3,3,16,0,18,35,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14323,15,5,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3971,9,4,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8452,6,5,20,20,22,40,26,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5403,12,4,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13727,9,5,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12639,1,4,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
5198,18,4,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4878,1,6,19,30,22,15,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12373,18,5,19,45,19,0,23,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8552,3,3,7,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6741,21,4,14,40,17,50,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6481,9,4,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7354,6,6,10,35,19,15,8,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5228,21,4,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10844,12,5,8,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6347,18,5,6,50,12,10,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5013,15,3,8,15,12,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9663,9,6,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
